Tidewater Equity Partners,2016-01-01,"b'Tidewater Equity Partners is a relationship-based, people-focused investor in small, family-owned and closely-held businesses.'",1,10,,910-210-6156,['Tidewater'],http://tidewaterequity.com/,United States,North Carolina,28403,b'1985 Eastwood Road',Suite 201,http://tidewaterequity.com/,https://twitter.com/TidewaterEquity,https://www.linkedin.com/company/tidewater-equity-partners/,,Merrette,Moore,,"Merrette Moore is a skilled businessman working as a Private Equity Investor in Wilmington, North Carolina where he lives. He’s currently working as a Managing Partner at Tidewater Equity Partners, a private equity business he founded. 

Merrette's background includes working closely with a variety of start-up and small companies, as he has developed many of the tools used by NC IDEA in its due diligence process, including financial analysis models and investment memorandum formats.

Merrette started working with MCNC in February 2002 to assist in the organization's restructuring into two companies, MCNC-RDI and MCNC-GCNS, as well as to help launch MCNC Ventures, the venture capital predecessor of NC IDEA. He currently serves as a Vice President of NC IDEA.

Merrette has previous venture capital investment experience via Franklin Street Capital, a private equity investment firm in Chapel Hill, where he conducted due diligence and financial analysis on information technology and life sciences companies. He also gained exposure to later stage private equity through an internship in business school with Fairview Capital, where he assisted with the firm's investment process as well.

Outside of his professional life, Merrette Moore is a loving father and husband who enjoys spending time with his family. They love to travel and do activities with one another throughout the area of Wilmington. 

Merrette has two undergraduate degrees from the University of North Carolina at Chapel Hill where he earned his BA in History and English. He then returned to UNC Chapel Hill where he earned his Master in Business Administration.",https://api.crunchbase.com/v3.1/people/w-merrette-moore,Venture Capital,,,,,,,
"SLT Properties, LLC | Property Management Greensboro NC",2006-09-01,"b'SLT Properties offers premium rental property management Greensboro, NC and surrounding areas in the Triad region'",1,10,info@sltproperties.com,336-291-0254,['SLT Properties'],https://www.sltproperties.com/,United States,North Carolina,27409,b'616A Guildford College Road',,https://www.sltproperties.com/,https://www.facebook.com/pages/category/Property-Management-Company/SLT-Properties-LLC-149634115888179/,https://twitter.com/sltproperties,,,,,,,Real Estate,,,,,,,
Silbo,,b'Silbo is a referee management and software payment company',,,,,,https://www.gosilbo.com/,United States,North Carolina,27612,"b'5109 Holly Ridge Dr, Suite #106, Raleigh , NC 27612'",,https://www.gosilbo.com/,https://www.facebook.com/GoSilbo,https://twitter.com/gosilbo,https://www.linkedin.com/company/gosilbo/,,,,,,Sports,Apps,Software,,,,,
McClure CPA,1990-01-01,b'McClure CPA PA is a growing and dynamic CPA firm servicing clients.',1,10,info@mcclurecpa.com,+(704) 847-0101,,https://www.mcclurecpa.com/,United States,North Carolina,28227,b'2400 Crownpoint Executive Drive',Suite 200,https://www.mcclurecpa.com/,https://www.facebook.com/McClure-CPA-PA-94130240798/,https://twitter.com/mcclurecpa?lang=en,https://in.linkedin.com/company/mcclure-cpa-pa,,,,,,Accounting,,,,,,,
Q2 Lab Solutions,2015-01-01,b'Q2 Solutions is focused on helping customers improve human health through innovation that transforms science.',,,,1-919-998-7000,,https://www.q2labsolutions.com,United States,North Carolina,27560,b'5827 South Miami Blvd',,https://www.q2labsolutions.com,https://www.linkedin.com/company/q2-solutions/?originalSubdomain=in,,,,,,,,Biopharma,,,,,,,
MyClaimPics,,b'MyClaimPics is a program that generates a sophisticated photo report of claim damage using images and location.',,,,,,https://home.myclaimpics.com/,United States,North Carolina,,,,https://home.myclaimpics.com/,,,,,,,,,,,,,,,,
Mattress Source,,b'Mattress Source operates as a retailer of mattresses.',,,,,,,United States,North Carolina,,,,,,,,,,,,,Consumer,Retail,,,,,,
Disability Advocates Group,2006-01-01,"b'We help individuals obtain the SSDI or SSI benefits they need and deserve. We\xe2\x80\x99re an alternative to disability lawyers in Raleigh, NC'",1,10,kimengleradr@gmail.com,919-815-4889,,https://www.disabilityadvocatesgroup.com/,United States,North Carolina,27609,b'4030 Wake Forest Rd #300',,https://www.disabilityadvocatesgroup.com/,https://www.facebook.com/DisabilityAdvocatesGroup1,https://twitter.com/disabilityag,https://www.linkedin.com/company/disability-advocates-group/,Kim,Engler,,,https://api.crunchbase.com/v3.1/people/kim-engler,Legal,,,,,,,
Diet Dispatch,2018-09-25,b'Hot Balanced Meals Delivered Daily',1,10,info@dietdispatch.com,,,https://dietdispatch.com,United States,North Carolina,27603,b'Michele McMillan',,https://dietdispatch.com,,,,Michele,McMillan,,,https://api.crunchbase.com/v3.1/people/michele-mcmillan,Home Health Care,Food and Beverage,Wellness,Food Delivery,Nutrition,Personal Health,Organic Food,Health Care
Xceleration,1999-01-01,b'Xceleration is an industry-leading provider of incentive and recognition solutions for companies.',,,info@xceleration.com,1.678.680.7363,,https://www.xceleration.com,United States,North Carolina,28208,b'1431 W. Morehead St.',Suite 100,https://www.xceleration.com,https://www.facebook.com/XcelerationINC,https://twitter.com/xcelerationinc,https://www.linkedin.com/company/xceleration-inc-,,,,,,Marketing,Employee Benefits,Advertising,,,,,
Teamphoria,2014-01-01,b'Teamphoria is employee engagement software that builds and measures an engaged workforce and company culture.',11,50,info@teamphoria.com,(843) 800-0639,,https://www.teamphoria.com,United States,South Carolina,29464,b'665 Johnnie Dodds Blvd.',Suite 201,https://www.teamphoria.com,https://www.facebook.com/teamphoria,https://twitter.com/Teamphoria,https://www.linkedin.com/company/teamphoria,,,,,,Employee Benefits,Real Time,Software,,,,,
AYRIDE,2017-05-14,b'Ride Share App For College and High School Students',1,10,larry@ayride.com,803-479-8185,['Mobile app'],https://www.ayride.com,United States,South Carolina,29229,,,https://www.ayride.com,https://Ayride,https://Ayride,,Larry,Johnson,,"Larry Johnson was born in Myrtle Beach South Carolina and a graduate of Liberty University and major in Theology: 
A disable combat veteran Larry Johnson also work as a loan originator and realtor for over 20 years. The college
ride share app idea came from his two daughters while attending University of Georgia who didn't have transportation
and was being over charge for rides from ride share companies. So Carrie Choe and Vivian Kyong came up with Ayride
a ride share app exclusively for college and high school students: where rides are affordable and rates never change:",https://api.crunchbase.com/v3.1/people/larry-johnson-e64e,Ride Sharing,,,,,,,
"Clayton Marcus Company, Inc.",,"b'Clayton Marcus Company, Inc. is a well-established, niche manufacturer of medium to upper-medium priced upholstered furniture.'",,,,,,,United States,North Carolina,28601,b'166 Teague Town Road',,,,,,,,,,,Furniture,Manufacturing,,,,,,
Lexington Home Brands,,"b'Lexington Home Brands engages in the design, sourcing, manufacturing and lifestyle marketing of upscale home furnishings.'",,,,,,https://www.lexington.com,United States,North Carolina,27630,b'1300 National Highway',,https://www.lexington.com,https://twitter.com/lexhomebrands,,,,,,,,Furniture,Manufacturing,,,,,,
Prodictive,2017-10-15,b'The prediction engine for productivity improvements.',1,10,ringc95@gmail.com,336-655-4122,['ProductiveTS'],https://productivets.com,United States,North Carolina,27101,b'450 Design Ave',Suite 200,https://productivets.com,https://www.linkedin.com/in/conner-ring/,,,,,,,,,,,,,,,
Team Manufacturing,2002-01-01,"b'Team, a provider of specialized electronics manufacturing, wire harness assembly and box-build services.'",51,100,,+919-554-2442,,http://www.teammanufacturing.com/,United States,North Carolina,,,,http://www.teammanufacturing.com/,https://www.linkedin.com/company/team-maunfacturing/,,,,,,,,Electronics,Manufacturing,,,,,,
Lucid Drone Technologies,2017-01-01,b'Lucid Drone Technologies is revolutionizing the way multi-storied buildings are cleaned.',,,,,,http://www.luciddronetech.com/,United States,North Carolina,,,,http://www.luciddronetech.com/,https://www.linkedin.com/company/lucid-drone-technologies/,,,,,,,,Industrial Automation,,,,,,,
Optoniks,2013-01-01,b'Optoniks operates as a optical metrology company focusing on electronics enabling technology.',,,info@optoniks.com,704-965-8853,,https://www.optoniks.com/,United States,North Carolina,28079,b'7711 Idlewild Road',Suite 101,https://www.optoniks.com/,,,,,,,,,Electronics,,,,,,,
Mother Earth Food,2012-01-01,b'Mother Earth Produce is committed to bringing local healthy food right to the door steps of more and more families in the communities.',,,,,,https://motherearthproduce.com,United States,North Carolina,28806,b'29 Hawk Hill Road',,https://motherearthproduce.com,,,,,,,,,,,,,,,,
Sampson-Bladen Oil Company,1936-01-01,b'Sampson-Bladen Oil Company engages in petroleum industry businesses.',501,1000,,910-592-4177,['Sampson-Bladen Oil'],http://www.sboil.com/,United States,North Carolina,28329,b'510 Commerce Street',PO Box 469,http://www.sboil.com/,https://www.facebook.com/pages/Sampson-Bladen-Oil/141583829274601,https://www.linkedin.com/company/sampson-bladen-oil-company-inc./,,,,,,,Fuel,Fossil Fuels,Oil and Gas,Transportation,Automotive,,,
Accessible Diagnostics,,b'Accessible Diagnostics provides medical diagnostic services.',,,,,,http://www.accessiblediagnostics.com/,United States,South Carolina,29616,b'400 East Washington Street',Suite 3,http://www.accessiblediagnostics.com/,,,,,,,,,Health Diagnostics,Health Care,Medical,,,,,
Vynleads,,b'Vynleads is a provider of health and wellness information targeted to people who are prediabetes or who have type 2 diabetes.',,,,(845) 745-0981,,http://vynleads.com/,United States,South Carolina,29730,b'596 Herrons Ferry Road',Suite 301,http://vynleads.com/,https://www.facebook.com/pg/Vynleads-293021628111774/,https://twitter.com/vynleads_inc,https://in.linkedin.com/company/vynleads-inc,,,,,,Wellness,Health Care,,,,,,
NUfloss,2018-06-06,"b'Biotechnology, Mobile App, Oral Health'",1,10,support@nu-floss.com,980-422-5020,['NU'],https://www.nu-floss.com,United States,North Carolina,28214,,,https://www.nu-floss.com,https://www.facebook.com/nufloss,,,Calvin,Mason,,"Entrepreneur, Biotechnoloy, CEO",https://api.crunchbase.com/v3.1/people/calvin-mason,Home Health Care,Wellness,Personal Health,Health Care,Personalization,Biotechnology,,
VitaminPacks,2017-01-01,b'VitaminPacks is a provider of retailing services.',,,,,,,United States,South Carolina,98065,"b'7713 Center Boulevard SE, #250'",,,,,,,,,,,Retail,,,,,,,
Electronic Lab Logs,2013-01-01,b'Electronic Lab Logs provides a software platform that allows Hospital and other Private Labs.',,,,,"['Electronic Lab Logs, Inc.']",https://www.lablogs.co/,United States,North Carolina,28411,b'263 Brays Drive',,https://www.lablogs.co/,https://in.linkedin.com/company/electronic-lab-logs,,,,,,,,Consumer Software,Software,Enterprise Software,,,,,
Life Keeper,2018-01-01,b'Life Keeper is a technology travel.',,,,8437371690,,,United States,South Carolina,29429,b'1205 Old Course Lane',,,,,,,,,,,Information Technology,,,,,,,
Proforma P3,,b'Proforma P3  is a solutions-driven graphic communications company specializing in branded promotional and print products.',,,,336-312-3785,,https://p3.proforma.com/,United States,North Carolina,27012,b'6255 Towncenter Dr.',Suite 619,https://p3.proforma.com/,https://www.facebook.com/proformap3/,,,,,,,,Marketing,Graphic Design,Printing,Product Design,,,,
Prosource Fitness Equipment,2002-01-01,b'Prosource Fitness Equipment provides a wide range of fitness equipment for residential and commercial use.',,,info@prosourcefitness.com,919-781-8077,,https://www.prosourcefitness.com/,United States,North Carolina,27613,"b'6503 Hilburn Dr,'",,https://www.prosourcefitness.com/,https://www.facebook.com/ProsourceFitnessEquipment/,https://twitter.com/prosourcefit,https://www.linkedin.com/company/prosource-fitness-equipment/,,,,,,Commercial,Sales,Wellness,Fitness,,,,
Mountain Showcase Group,,b'Mountain Showcase Group creates quality custom cabinets and offers design services.',,,info@mountainshowcase.com,828-692-9494,,https://mountainshowcase.com/,United States,North Carolina,28792,b'211 Sugarloaf Rd',,https://mountainshowcase.com/,https://www.facebook.com/mountainshowcase,https://twitter.com/mtnshowcase,https://www.linkedin.com/company/mountain-showcase-group-inc-/,,,,,,Furniture,Home Decor,Product Design,Manufacturing,,,,
Power It Perfect,2014-01-01,b'Power It Perfect operates in the technology industry.',,,,(719) 761-1869,,,United States,North Carolina,28226,b'10617 Kettering Drive  Suite 219',,,,,,,,,,,Information Services,,,,,,,
Symmune Therapeutics,2015-01-01,b'Symmune Therapeutics is a biotech company focused on the treatment and prevention of pulmonary infections and pulmonary diseases.',,,,(650) 823-1706,,http://www.symmune.com/,United States,North Carolina,27701,"b'212 West Main Street,'",Suite 304,http://www.symmune.com/,,,,,,,,,Pharmaceutical,Life Science,Biotechnology,,,,,
The Cassina Group,2006-01-01,b'The Cassina Group is a boutique real estate firm offering comprehensive residential and commercial real estate services.',11,50,info@thecassinagroup.com,+1 843-314-4585,,https://www.thecassinagroup.com/,United States,South Carolina,,b'309 Coleman Blvd',,https://www.thecassinagroup.com/,https://www.facebook.com/TheCassinaGroup,https://twitter.com/TheCassinaGroup,https://www.linkedin.com/company/the-cassina-group/,,,,,,Commercial Real Estate,Real Estate,,,,,,
Niki's Int'l,1996-01-01,"b""Niki's Int'l is a 24/7/365 global language service provider with 20 years of experience providing services to various industries.""",11,50,info@nilservices.com,1-877-567-8449,,https://nilservices.com/,United States,North Carolina,28217,"b'4601 Charlotte Park Drive, Suite 160'",,https://nilservices.com/,https://www.facebook.com/Nikis-Intl-Ltd-344336862816/,https://twitter.com/nilservices,https://www.linkedin.com/company/niki%27s-int%27l-ltd-/,,,,,,Translation Service,Professional Services,,,,,,
Stat9 Technologies,,b'Stat9 operates as an independent supply chain execution systems enabler.',51,100,info@stat9.com,919 300 7510,,http://stat9.com/,United States,North Carolina,27560,"b'111 James Jackson Ave.,'","Suite 217,",http://stat9.com/,https://www.linkedin.com/company/stat9-technologies/,,,,,,,,Supply Chain Management,Software,Enterprise Software,,,,,
Stearns Financial Group,1991-01-01,b'Stearns Financial Group is an investment advisor that offers personalized  investment consultancy services.',11,50,stearnsfinancial@stearnsfinancial.com,(800) 881-7374,,https://stearnsfinancial.com/,United States,North Carolina,27408,"b'324 W. Wendover Avenue,'",Suite 204,https://stearnsfinancial.com/,https://www.facebook.com/stearnsfinancialgroup/,https://www.linkedin.com/company/stearns-financial-services-group/,,Dennis,Stearns,,"Dennis is the founder of Stearns Financial Group and a nationally recognized expert on Financial Planning and the effect of Super Trends on clients’ investments, careers and the economy.  He is the author of several books and is regularly quoted in major publications including the Wall Street Journal, NY Times, Kiplinger Finance, Financial Planning magazine and the Journal of Financial Planning. 

Dennis has advanced training in investment planning, financial planning, business planning and estate planning.

The Financial Planning Association calls Dennis “one of the leading financial scenario experts and futurists.” He is considered an expert on “Super Trends,” or how the convergence of globalization, technology accelerators, the global age wave and other forces will dramatically impact our investments, our financial planning, our careers and our lives in the future. 

He is a featured speaker at many regional and national conferences and economic events and regularly leads and participates in think tanks on financial planning and investment topics. Dennis is also often asked to provide “best practices” workshops for financial advisors and planners.

Dennis has also written articles and spoken frequently on how to avoid the “villains of decision making,” coaching clients on how to make better decisions in personal finance, careers, businesses and in life.",https://api.crunchbase.com/v3.1/people/dennis-stearns,Wealth Management,Finance,Financial Services,Consulting,,,,
Harris Beverages,,b'Harris Beverages is the distributor of beverages to retail outlets.',,,info@harrisbev.com,(919) 383-8555,,https://harrisbev.com,United States,North Carolina,27705,b'3505 Hillsborough Road',,https://harrisbev.com,https://twitter.com/harriscraftbeer,,,,,,,,Food and Beverage,Retail,Wholesale,,,,,
United Mailing Service,1984-01-01,b'UMS manages and safeguards multi-channel delivery to the customers and prospects of its clients.',11,50,info@umsresults.com,704-392-2805,['UMS'],http://umsresults.com/,United States,North Carolina,28208-5435,b'4335 Taggart Creek Road',Suite A,http://umsresults.com/,https://www.facebook.com/United-Mailing-Service-974532706016216/,https://mobile.twitter.com/UMSResults,https://www.linkedin.com/company/ums-results/,,,,,,Delivery,Logistics,Security,Email,Content Delivery Network,,,
Splyse,2017-05-08,b'Blockchain Game Development',11,50,contact@splyse.tech,843-999-0805,"['Splyse, Inc']",https://splyse.tech/,United States,South Carolina,29579,b'3926 Wesley St',Ste 102,https://splyse.tech/,https://facebook.com/Splyse,https://twitter.com/splyse_tech,https://linkedin.com/company/Splyse,Joe,Stewart,,"Formerly a well-known malware researcher profiled by The Wall Street Journal and Bloomberg BusinessWeek, Joe Stewart is now a blockchain entrepreneur and founder of Splyse, creator of the HashPuppies game on the Neo blockchain.",https://api.crunchbase.com/v3.1/people/joe-stewart-baaf,Blockchain,Software,Video Games,,,,,
Stasmayer,,"b'Stasmayer provides IT management, solutions, and computer support for businesses and law firms.'",,,support@stasmayer.com,843-724-3440,,https://www.stasmayer.com/,United States,South Carolina,29406,"b'2420 Mall Drive,'",Suite 201,https://www.stasmayer.com/,https://www.facebook.com/StasmayerInc/,https://twitter.com/stasmayer,https://www.linkedin.com/company/stasmayer-incorporated/,,,,,,Computer,Information Services,Consulting,Information Technology,,,,
Palmetto Technology Group,,"b'Palmetto Technology Group is an outsourced IT company that helps organizations with tech tools, software, apps, and systems.'",,,info@goptg.com,864-552-1291,['PTG'],https://www.goptg.com/,United States,South Carolina,29601,b'601 E McBee Ave',Suite 212,https://www.goptg.com/,https://www.facebook.com/palmettotg,https://twitter.com/palmettotg,https://www.linkedin.com/company/palmetto-technology-group-ptg-/,,,,,,Technical Support,Cyber Security,Cloud Computing,Cloud Data Services,Information Technology,,,
PortCall.com,,"b'PortCall.com captures, connects, and conveys real-time information about changing port operations.'",,,,,,http://portcall.com/,United States,North Carolina,27701,b'201 Main Street',Suite 106,http://portcall.com/,,,,,,,,,Marine Transportation,,,,,,,
MotorCo Technologies,2018-01-01,b'MotorCo Technologies develops mobile travel platform.',,,,(919) 308-3725,,,United States,North Carolina,27516,b'7208 Stonecrest View Lane',,,,,,,,,,,Travel,Software,,,,,,
Smokingpipes.com,2000-01-01,"b'Smokingpipes.com distributes and sells pipes, pipe tobacco, and accessories.'",11,50,info@smokingpipes.com,+1 888-366-0345,,http://www.smokingpipes.com/,United States,South Carolina,,b'550 Highway 9 East',,http://www.smokingpipes.com/,https://www.facebook.com/Smokingpipes/,https://twitter.com/Smoking_Pipes,https://www.linkedin.com/company/smokingpipes.com/,Sykes,Wilford,,"Sykes founded Smokingpipes.com in 2000, while completing his undergraduate degree in history at Vanderbilt University. Some might today assume, like Athena was said to have sprung whole from the head of Zeus, that Sykes sprang wholly prepared upon the world of pipes. The truth, however, is that he didn't have any idea what he was getting into. Mostly. He had not then ever written a line of code, and he had no inkling as to how to run a business, even one that was just two guys and a small rented warehouse space in Tennessee. What he did have from his part-time job at a local tobacco shop was an inkling of the sort that in hindsight others would call insight: technology, particularly the World Wide Web, could revolutionize pipe and tobacco retail just as it was transforming so many other industries. Of equal importance was Sykes's growing interest in pipes as works of functional art that deserved critical discussion. This interest was good enough to get things started; the knowledge needed to run a successful business would develop over time as it does for most of us in our 20s: by doing with enthusiasm. So it was with enthusiasm and two convictions--that the pipe business needed technology and that pipes were serious and beautiful things--that Sykes laid the foundation for what Smokingpipes.com would eventually become. This trinity still largely defines his role in the company today where his primary responsibilities include overseeing finances, operations, and software development, as well as vendor relationships and sales, all things that he has learned a little about in the ensuing years. But even as time has carried on and the company has grown, Sykes is still never more passionate than when working directly with, or teaching others about, pipes.",https://api.crunchbase.com/v3.1/people/sykes-wilford,E-Commerce Platforms,E-Commerce,Wholesale,,,,,
"Kao Technologies, LLC",2017-03-01,b'Digital Media Company',1,10,,,,https://www.kaotechnologies.com,United States,North Carolina,28202,,,https://www.kaotechnologies.com,,,,Kevin,Ott,,"Kevin founded Kao Technologies, LLC in 2017 to manage a OptionsBro.com, a consumer website dedicated to providing finance reviews, tutorials, and comparisons.",https://api.crunchbase.com/v3.1/people/kevin-ott-f714,,,,,,,,
Outer Banks Blue,2005-06-01,"b'Outer Banks Blue is a vacation rental management, property management, and real estate services company.'",51,100,terry@outerbanksblue.com,(252) 255-1220,,https://www.outerbanksblue.com/,United States,North Carolina,27949,b'3732 North Croatan Highway',P.O. Box 1220,https://www.outerbanksblue.com/,https://www.facebook.com/outerbanksblue/,https://twitter.com/outerbanks,https://www.linkedin.com/company/outer-banks-blue-realty-services/,,,,,,Rental Property,Marketing,Vacation Rental,Rental,Property Management,Customer Service,Real Estate,
Teguar Computers,,b'Teguar Computers is a computer company that manufactures cutting-edge computer solutions for the medical and industrial industry.',11,50,support@teguar.com,800 870 7715,,https://teguar.com/,United States,North Carolina,28217,b'4235 South Stream Blvd',,https://teguar.com/,https://www.facebook.com/Teguar,https://twitter.com/TeguarComputers,https://www.linkedin.com/company/teguar-corporation/,,,,,,Computer,Software,Information Services,Information Technology,,,,
Premium 2000+ Warranties,,b'Premium 2000+ Warranties is a point-of-sale independent warranty provider for used heavy duty truck.',,,,800-622-2164,,https://www.premium2000.com/,United States,North Carolina,27103,b'190 Charlois Blvd.',Suite 200 B,https://www.premium2000.com/,https://www.facebook.com/pages/category/Automotive-Repair-Shop/,https://www.linkedin.com/company/premium-2000-warranty-programs/,,,,,,,Service Industry,Automotive,,,,,,
Caroline's Cakes,1999-01-01,"b""Caroline's Cakes is a mail order bakery known for shipping Southern layer cakes throughout the United States.""",11,50,caroline@carolinescakes.com,864-573-6003,,https://carolinescakes.com,United States,South Carolina,29303,b'925 Beaumont Avenue',,https://carolinescakes.com,https://www.facebook.com/CarolinesCakesUSA,https://twitter.com/carolinescakes,https://www.linkedin.com/company/caroline's-cakes/,Caroline,H. Ragsdale,,Caroline H. Ragsdale is the founder and CEO of Caroline's Cakes.,https://api.crunchbase.com/v3.1/people/caroline-h-ragsdale,Bakery,Food and Beverage,Food Delivery,Food Processing,,,,
Scott Brown Media Group,1994-01-01,"b'Scott Brown Media Group is a full service media production company that offers media, advertising, and events management services.'",11,50,info@sbmg.com,800.760.1870,['SBMG'],https://www.sbmg.com/,United States,North Carolina,28217,b'645 Pressley Rd',Suite D,https://www.sbmg.com/,https://www.facebook.com/ScottBrownMedia,https://twitter.com/ScottBrownMedia,https://www.linkedin.com/company/scott-brown-media-group/,,,,,,Digital Entertainment,Event Management,Digital Media,Events,,,,
CEO Inc.,1994-01-01,b'CEO operates as a full-service recruitment and staffing firm.',11,50,,,,https://ceoinc.com/,United States,North Carolina,,,,https://ceoinc.com/,https://www.facebook.com/CEOINC1/,https://twitter.com/@ceoinc1,https://www.linkedin.com/company/ceo-inc/,,,,,,Staffing Agency,Recruiting,Human Resources,,,,,
2 Hounds Design,2013-01-01,"b'2 Hounds Design offers exceptional selection of large, cool, and unique dog collars.'",,,sales@2houndsdesign.com,704-234-0228,,http://www.2houndsdesign.com/,United States,North Carolina,28079,b'3038 Eaton Ave',,http://www.2houndsdesign.com/,https://www.facebook.com/2houndsdesign/,https://twitter.com/2houndsdesign,https://www.linkedin.com/company/2-hounds-design/,,,,,,Pet,Product Design,Manufacturing,,,,,
Vindara,,b'Vindara is a agriculture technology company.',,,,919-558-1423,,,United States,North Carolina,27709,b'6 Davis Drive',,,,,,,,,,,AgTech,Agriculture,,,,,,
Southern Robotic Foods,2018-01-01,b'Southern Robotic Foods is a Food and Beverage company.',,,,310-400-2987,,,United States,South Carolina,29601,"b'148 River Street,'","Suite 202,",,,,,,,,,,Food and Beverage,,,,,,,
MedGen,,b'MedGen is a medtech and lifesciences company.',,,info@medgencorp.com,,,http://www.medgencorp.com/,United States,North Carolina,27401,"b'2901 East Gate City Blvd., Suite 2400'",,http://www.medgencorp.com/,https://twitter.com/IncMedgen,https://www.linkedin.com/company/medgen-inc/,,,,,,,Life Science,Biotechnology,,,,,,
My Money My Plan,2018-06-08,b'My Money My Plan is a mutual fund distribution and advisory platform.',1,10,info@nttntech.com,984-212-4132,['NTTN Inc.'],https://mymoneymyplan.com,United States,North Carolina,27709,"b'800 Park Offices Dr, Suite 3602'",Research Triangle Park,https://mymoneymyplan.com,https://www.facebook.com/mymoneymyplan/,https://twitter.com/mymoneymyplan,https://www.linkedin.com/company/my-money-my-plan/,Ankit,"Chansoriya, CFA",,"Ankit is a Chartered Financial Analyst and Computer Science Engineer.  Ankit is a member of CFA Institute and North Carolina Institute of Security Analyst. Ankit was a member of Boston Security Analyst Society from 2010 to 2017. Ankit is an AWS Certified Solutions Architect, and he has over 15 years of experience in setting up and managing globally distributed delivery teams. Ankit is a co-founder of My Money My Plan.",https://api.crunchbase.com/v3.1/people/ankit-chansoriya,FinTech,Financial Services,,,,,,
Look2 Home Marketing,2012-03-12,"b'Real Estate Photos, Floor Plans, Video and more'",11,50,customersupport@look2homes.com,803-847-0006,['Look2 Homes'],http://www.look2homes.com,United States,South Carolina,29206,b'5 Calendar Ct',Suite 201D,http://www.look2homes.com,https://www.facebook.com/Look2HM/,https://twitter.com/look2homes,,,,,,,Photography,Real Estate,,,,,,
Convergent Information Security Solutions,2000-01-01,b'Convergent Information Security Solutions provides information technology service.',1,10,,803.821.6000,,https://www.convergesecurity.com/,United States,South Carolina,,,,https://www.convergesecurity.com/,https://www.linkedin.com/company/convergent-information-security-solutions-llc/,,,,,,,,Information Services,Information Technology,,,,,,
Bintelli Electric Vehicles,,"b'Bintelli Electric Vehicles is a distributor of motor scooters, electric bikes, go karts, ATVs, and electric vehicles.'",,,sales@bintelli.com,+1 866-542-8677,,https://bintellielectricvehicles.com/,United States,South Carolina,,,,https://bintellielectricvehicles.com/,https://www.facebook.com/BintelliElectricVehicles,https://twitter.com/bintelli,https://www.linkedin.com/in/bintelligolfcart/,,,,,,Electric Vehicle,Transportation,Automotive,,,,,
Cantey Technology,2007-01-01,"b'Cantey Technology is an IT consulting firm that caters large school districts, medical practices, law firms, and everything in-between.'",11,50,info@canteytech.com,(843) 278-1827,,http://canteytech.com,United States,South Carolina,,,,http://canteytech.com,https://www.linkedin.com/company/cantey-technology/,,,Willis,Cantey,,Willis Cantey is the president of Cantey Technology.,https://api.crunchbase.com/v3.1/people/willis-cantey,Professional Services,Consulting,Information Technology,,,,,
WingSwept,,b'WingSwept is a B2B technology services company that provides Managed IT Services and tech support to small and mid-size businesses.',11,50,,919.779.0954,,http://www.wingswept.com,United States,North Carolina,27529,b'800 Benson Rd',,http://www.wingswept.com,https://www.facebook.com/WingSweptNC,https://twitter.com/wingswept,https://www.linkedin.com/company/wingswept/,Jay,Strickland,,"Jay Strickland is the founder and CEO of WingSwept. Jay's passion for technology was realized while attending NCSU, where he earned his BS in Computer Science. He began web development consulting in 1995 for two groups who are now WingSwept's most tenured clients. Upon graduation, Jay entered the US Air Force where he served for four years separating honorably at the rank of Captain. Jay lives in Raleigh with his wife and three daughters and enjoys camping and target shooting.",https://api.crunchbase.com/v3.1/people/jay-strickland,Professional Services,Information Services,Information Technology,,,,,
Complete Network Support,,b'Complete Network provides full service flat-rate IT Managed Services for small and mid-size companies.',,,contact@complete.network,704-246-1717,,https://complete.network/,United States,North Carolina,28270,"b'9311 Monroe Rd,'",Suite A,https://complete.network/,https://www.facebook.com/Complete.Network.IT/,https://twitter.com/completenetwrk,https://www.linkedin.com/company/complete-network/,,,,,,Network Security,Information Services,Information Technology,,,,,
acquisitionsandrenewals.com,2007-01-01,"b'Acquisitionsandrenewals.com delivers outsourced customer acquisition, renewal, upgrade, and win-back programs.'",1,10,quotes@acquisitionsandrenewals.com,702.441.1111,,http://www.acquisitionsandrenewals.com/,United States,North Carolina,,,,http://www.acquisitionsandrenewals.com/,https://www.linkedin.com/company/acquisitionsandrenewals-com/,,,Alan,Sandler,,"Alan Sandler is a technology industry sales executive recognized by Inc. Magazine as a founder and business leader in many of the fastest growing companies in the United States, including a venture that rose to the #1 spot in the Inc. 500/5000 list of America's Fastest Growing Private Companies.  In 2007, while heading one of the largest networks of independent sales professionals serving telecom, cable, cloud and merchant processing companies, Alan founded acquisitionsandrenewals.com as a turnkey outsourcing solution focused on strategic and value-added sales solutions, including customer upgrades, renewals and win-back programs.",https://api.crunchbase.com/v3.1/people/alan-sandler,Service Industry,Marketing,Telecommunications,,,,,
RoundPoint Mortgage Servicing Corporation,2007-01-01,b'RoundPoint Mortgage Servicing Corporation is a fully-licensed agency and non-agency subservicer for commercial banks.',,,,,,https://www.rpmservicing.com,United States,North Carolina,,,,https://www.rpmservicing.com,,,,,,,,,Financial Services,,,,,,,
Carolina Bank Alliance,,b'Carolina Bank Alliance as a community bank.',,,,,,https://www.carolinaalliancebank.com/,United States,South Carolina,29306,b'200 South Church Street',,https://www.carolinaalliancebank.com/,https://www.facebook.com/CarolinaAlliance/,https://twitter.com/cabanknews,,,,,,,Banking,Financial Services,,,,,,
